Entity,Code,Year,Coal per capita (kWh)
Africa,,1965,1006.3736
Africa,,1966,980.1728
Africa,,1967,976.7317
Africa,,1968,990.00665
Africa,,1969,973.52277
Africa,,1970,987.1568
Africa,,1971,1021.13116
Africa,,1972,998.12964
Africa,,1973,1034.6595
Africa,,1974,1048.2109
Africa,,1975,1080.2848
Africa,,1976,1119.8884
Africa,,1977,1113.191
Africa,,1978,1051.3849
Africa,,1979,1083.9161
Africa,,1980,1128.7816
Africa,,1981,1282.7428
Africa,,1982,1373.3988
Africa,,1983,1357.6967
Africa,,1984,1412.2949
Africa,,1985,1416.65
Africa,,1986,1408.8351
Africa,,1987,1408.5153
Africa,,1988,1472.529
Africa,,1989,1345.2413
Africa,,1990,1375.3315
Africa,,1991,1303.3723
Africa,,1992,1278.1522
Africa,,1993,1264.9296
Africa,,1994,1266.0471
Africa,,1995,1273.5476
Africa,,1996,1259.1172
Africa,,1997,1259.8368
Africa,,1998,1201.4733
Africa,,1999,1208.8739
Africa,,2000,1176.7845
Africa,,2001,1162.5586
Africa,,2002,1085.7644
Africa,,2003,1152.6593
Africa,,2004,1236.9413
Africa,,2005,1119.8129
Africa,,2006,1107.5465
Africa,,2007,1097.4657
Africa,,2008,1178.39
Africa,,2009,1143.7477
Africa,,2010,1104.7181
Africa,,2011,1060.2709
Africa,,2012,1007.6386
Africa,,2013,992.31165
Africa,,2014,1011.9638
Africa,,2015,932.8541
Africa,,2016,962.93146
Africa,,2017,938.2714
Africa,,2018,899.1999
Africa,,2019,926.9163
Africa,,2020,866.1459
Africa,,2021,832.18317
Africa,,2022,773.498
Algeria,DZA,1965,65.75259
Algeria,DZA,1966,62.698406
Algeria,DZA,1967,46.891083
Algeria,DZA,1968,48.49147
Algeria,DZA,1969,60.343834
Algeria,DZA,1970,69.96926
Algeria,DZA,1971,18.957115
Algeria,DZA,1972,16.10831
Algeria,DZA,1973,18.090183
Algeria,DZA,1974,14.582012
Algeria,DZA,1975,17.75042
Algeria,DZA,1976,33.12684
Algeria,DZA,1977,41.404335
Algeria,DZA,1978,20.446732
Algeria,DZA,1979,46.09241
Algeria,DZA,1980,39.719566
Algeria,DZA,1981,27.044617
Algeria,DZA,1982,485.55008
Algeria,DZA,1983,418.92966
Algeria,DZA,1984,449.032
Algeria,DZA,1985,452.94815
Algeria,DZA,1986,449.79886
Algeria,DZA,1987,521.6861
Algeria,DZA,1988,477.32697
Algeria,DZA,1989,392.96988
Algeria,DZA,1990,300.3428
Algeria,DZA,1991,302.61072
Algeria,DZA,1992,351.3135
Algeria,DZA,1993,279.7561
Algeria,DZA,1994,258.1021
Algeria,DZA,1995,253.19875
Algeria,DZA,1996,117.16412
Algeria,DZA,1997,202.01363
Algeria,DZA,1998,212.97617
Algeria,DZA,1999,224.96509
Algeria,DZA,2000,183.28574
Algeria,DZA,2001,208.737
Algeria,DZA,2002,270.29663
Algeria,DZA,2003,219.85916
Algeria,DZA,2004,258.6417
Algeria,DZA,2005,209.61511
Algeria,DZA,2006,306.79333
Algeria,DZA,2007,259.0617
Algeria,DZA,2008,254.67209
Algeria,DZA,2009,160.59137
Algeria,DZA,2010,100.54844
Algeria,DZA,2011,87.51887
Algeria,DZA,2012,91.140854
Algeria,DZA,2013,48.35552
Algeria,DZA,2014,53.709003
Algeria,DZA,2015,39.11651
Algeria,DZA,2016,14.126908
Algeria,DZA,2017,51.454483
Algeria,DZA,2018,138.69342
Algeria,DZA,2019,112.47274
Algeria,DZA,2020,35.062637
Algeria,DZA,2021,70.288666
Algeria,DZA,2022,33.33789
Argentina,ARG,1965,383.38528
Argentina,ARG,1966,311.19852
Argentina,ARG,1967,344.5266
Argentina,ARG,1968,329.6432
Argentina,ARG,1969,388.63998
Argentina,ARG,1970,491.6619
Argentina,ARG,1971,424.28192
Argentina,ARG,1972,351.4958
Argentina,ARG,1973,379.54825
Argentina,ARG,1974,464.67725
Argentina,ARG,1975,444.85757
Argentina,ARG,1976,442.8479
Argentina,ARG,1977,412.0908
Argentina,ARG,1978,494.3319
Argentina,ARG,1979,453.21967
Argentina,ARG,1980,397.6687
Argentina,ARG,1981,370.9164
Argentina,ARG,1982,368.77783
Argentina,ARG,1983,329.50662
Argentina,ARG,1984,240.85461
Argentina,ARG,1985,349.97073
Argentina,ARG,1986,393.82132
Argentina,ARG,1987,430.53174
Argentina,ARG,1988,434.58524
Argentina,ARG,1989,463.3114
Argentina,ARG,1990,375.82758
Argentina,ARG,1991,326.0463
Argentina,ARG,1992,362.48993
Argentina,ARG,1993,237.16255
Argentina,ARG,1994,204.85283
Argentina,ARG,1995,212.15955
Argentina,ARG,1996,219.46754
Argentina,ARG,1997,171.08888
Argentina,ARG,1998,227.34427
Argentina,ARG,1999,269.704
Argentina,ARG,2000,202.65689
Argentina,ARG,2001,164.26819
Argentina,ARG,2002,121.0583
Argentina,ARG,2003,146.13724
Argentina,ARG,2004,246.18864
Argentina,ARG,2005,280.56064
Argentina,ARG,2006,251.38326
Argentina,ARG,2007,360.12436
Argentina,ARG,2008,434.925
Argentina,ARG,2009,236.47763
Argentina,ARG,2010,327.78683
Argentina,ARG,2011,352.08057
Argentina,ARG,2012,325.82623
Argentina,ARG,2013,352.43954
Argentina,ARG,2014,371.09314
Argentina,ARG,2015,365.5849
Argentina,ARG,2016,279.11917
Argentina,ARG,2017,284.3127
Argentina,ARG,2018,308.6701
Argentina,ARG,2019,181.55925
Argentina,ARG,2020,222.3847
Argentina,ARG,2021,310.36655
Argentina,ARG,2022,316.3866
Asia,,1965,1369.7892
Asia,,1966,1413.6195
Asia,,1967,1337.4662
Asia,,1968,1325.739
Asia,,1969,1460.0359
Asia,,1970,1604.2441
Asia,,1971,1684.3048
Asia,,1972,1711.1748
Asia,,1973,1712.3218
Asia,,1974,1716.1182
Asia,,1975,1816.9825
Asia,,1976,1823.404
Asia,,1977,1909.6033
Asia,,1978,1965.9675
Asia,,1979,2024.7999
Asia,,1980,2102.7385
Asia,,1981,2129.466
Asia,,1982,2170.013
Asia,,1983,2261.342
Asia,,1984,2415.8413
Asia,,1985,2746.8723
Asia,,1986,2803.7227
Asia,,1987,2941.2837
Asia,,1988,3076.5623
Asia,,1989,3140.2773
Asia,,1990,3136.4646
Asia,,1991,3200.9114
Asia,,1992,3246.62
Asia,,1993,3341.8813
Asia,,1994,3447.3228
Asia,,1995,3447.5317
Asia,,1996,3540.147
Asia,,1997,3495.229
Asia,,1998,3441.2747
Asia,,1999,3478.4756
Asia,,2000,3567.3086
Asia,,2001,3685.5457
Asia,,2002,3919.3184
Asia,,2003,4430.0176
Asia,,2004,4923.2056
Asia,,2005,5529.7944
Asia,,2006,5890.8276
Asia,,2007,6326.5005
Asia,,2008,6427.7305
Asia,,2009,6556.1104
Asia,,2010,6785.5093
Asia,,2011,7203.872
Asia,,2012,7287.9897
Asia,,2013,7352.5137
Asia,,2014,7387.2227
Asia,,2015,7232.4316
Asia,,2016,7071.3857
Asia,,2017,7159.064
Asia,,2018,7310.68
Asia,,2019,7423.576
Asia,,2020,7363.4067
Asia,,2021,7680.4673
Asia,,2022,7804.6694
Australia,AUS,1965,17785.008
Australia,AUS,1966,18062.17
Australia,AUS,1967,18227.447
Australia,AUS,1968,18432.652
Australia,AUS,1969,18688.557
Australia,AUS,1970,18395.691
Australia,AUS,1971,17898.441
Australia,AUS,1972,18265.016
Australia,AUS,1973,18721.242
Australia,AUS,1974,19256.316
Australia,AUS,1975,19625.86
Australia,AUS,1976,20073.379
Australia,AUS,1977,20726.625
Australia,AUS,1978,21027.096
Australia,AUS,1979,21730.727
Australia,AUS,1980,22083.273
Australia,AUS,1981,22313.307
Australia,AUS,1982,22196.113
Australia,AUS,1983,21878.295
Australia,AUS,1984,22844.332
Australia,AUS,1985,23321.059
Australia,AUS,1986,23574.76
Australia,AUS,1987,24193.064
Australia,AUS,1988,25037.297
Australia,AUS,1989,25836.102
Australia,AUS,1990,26064.475
Australia,AUS,1991,26244.078
Australia,AUS,1992,26110.715
Australia,AUS,1993,26026.629
Australia,AUS,1994,26298.824
Australia,AUS,1995,26893.662
Australia,AUS,1996,27672
Australia,AUS,1997,28758.88
Australia,AUS,1998,29732.998
Australia,AUS,1999,31245.488
Australia,AUS,2000,31110.68
Australia,AUS,2001,30428.455
Australia,AUS,2002,30749.482
Australia,AUS,2003,31271.697
Australia,AUS,2004,32216.773
Australia,AUS,2005,31639.44
Australia,AUS,2006,32027.059
Australia,AUS,2007,31194.266
Australia,AUS,2008,31875.723
Australia,AUS,2009,30232.416
Australia,AUS,2010,27584.8
Australia,AUS,2011,26482.146
Australia,AUS,2012,24394.46
Australia,AUS,2013,22769.414
Australia,AUS,2014,22236.803
Australia,AUS,2015,22687.059
Australia,AUS,2016,22320.582
Australia,AUS,2017,21208.572
Australia,AUS,2018,20372.217
Australia,AUS,2019,19181.621
Australia,AUS,2020,18233.086
Australia,AUS,2021,17454.545
Australia,AUS,2022,16455.543
Austria,AUT,1965,8131.4688
Austria,AUT,1966,7713.1826
Austria,AUT,1967,7246.9585
Austria,AUT,1968,7118.2915
Austria,AUT,1969,6981.333
Austria,AUT,1970,7481.8276
Austria,AUT,1971,6832.4707
Austria,AUT,1972,6159.2915
Austria,AUT,1973,6087.7603
Austria,AUT,1974,6413.4
Austria,AUT,1975,5588.0894
Austria,AUT,1976,5957.552
Austria,AUT,1977,4995.8354
Austria,AUT,1978,5079.492
Austria,AUT,1979,5523.1807
Austria,AUT,1980,5675.304
Austria,AUT,1981,5795.421
Austria,AUT,1982,5508.381
Austria,AUT,1983,5907.5513
Austria,AUT,1984,6732.282
Austria,AUT,1985,6719.6816
Austria,AUT,1986,5986.656
Austria,AUT,1987,5934.653
Austria,AUT,1988,5674.3647
Austria,AUT,1989,5673.3154
Austria,AUT,1990,6204.1855
Austria,AUT,1991,6443.2676
Austria,AUT,1992,4958.89
Austria,AUT,1993,4422.2407
Austria,AUT,1994,4467.903
Austria,AUT,1995,5075.7715
Austria,AUT,1996,5090.436
Austria,AUT,1997,5393.1855
Austria,AUT,1998,4742.96
Austria,AUT,1999,4715.702
Austria,AUT,2000,5301.8506
Austria,AUT,2001,5457.8354
Austria,AUT,2002,5517.978
Austria,AUT,2003,5855.5513
Austria,AUT,2004,5700.0464
Austria,AUT,2005,5680.119
Austria,AUT,2006,5645.395
Austria,AUT,2007,5430.554
Austria,AUT,2008,5350.8315
Austria,AUT,2009,4010.6697
Austria,AUT,2010,4704.5874
Austria,AUT,2011,4815.887
Austria,AUT,2012,4462.942
Austria,AUT,2013,4496.881
Austria,AUT,2014,4097.9536
Austria,AUT,2015,4396.805
Austria,AUT,2016,4057.4336
Austria,AUT,2017,4156.245
Austria,AUT,2018,3651.931
Austria,AUT,2019,3822.6252
Austria,AUT,2020,3259.157
Austria,AUT,2021,3355.1008
Austria,AUT,2022,3164.7505
Azerbaijan,AZE,1985,155.26595
Azerbaijan,AZE,1986,152.65228
Azerbaijan,AZE,1987,150.00797
Azerbaijan,AZE,1988,147.35406
Azerbaijan,AZE,1989,145.59505
Azerbaijan,AZE,1990,139.35005
Azerbaijan,AZE,1991,103.36727
Azerbaijan,AZE,1992,18.259026
Azerbaijan,AZE,1993,4.5076866
Azerbaijan,AZE,1994,5.947412
Azerbaijan,AZE,1995,4.4224257
Azerbaijan,AZE,1996,4.389172
Azerbaijan,AZE,1997,4.3612127
Azerbaijan,AZE,1998,0
Azerbaijan,AZE,1999,0
Azerbaijan,AZE,2000,0
Azerbaijan,AZE,2001,4.212735
Azerbaijan,AZE,2002,2.7782662
Azerbaijan,AZE,2003,4.1229753
Azerbaijan,AZE,2004,1.2505144
Azerbaijan,AZE,2005,4.326196
Azerbaijan,AZE,2006,4.2733197
Azerbaijan,AZE,2007,6.576504
Azerbaijan,AZE,2008,5.0372066
Azerbaijan,AZE,2009,5.394346
Azerbaijan,AZE,2010,5.2414856
Azerbaijan,AZE,2011,4.5143623
Azerbaijan,AZE,2012,4.5361266
Azerbaijan,AZE,2013,3.9957104
Azerbaijan,AZE,2014,2.4464822
Azerbaijan,AZE,2015,3.5061982
Azerbaijan,AZE,2016,1.386626
Azerbaijan,AZE,2017,1.1445861
Azerbaijan,AZE,2018,0.83175814
Azerbaijan,AZE,2019,0.75194216
Azerbaijan,AZE,2020,0.4483357
Azerbaijan,AZE,2021,0.15083455
Azerbaijan,AZE,2022,0.150178
Bangladesh,BGD,1971,15.897193
Bangladesh,BGD,1972,15.6746645
Bangladesh,BGD,1973,19.854012
Bangladesh,BGD,1974,17.2118
Bangladesh,BGD,1975,19.453613
Bangladesh,BGD,1976,18.797548
Bangladesh,BGD,1977,19.193016
Bangladesh,BGD,1978,18.163181
Bangladesh,BGD,1979,13.199944
Bangladesh,BGD,1980,17.20879
Bangladesh,BGD,1981,17.233843
Bangladesh,BGD,1982,20.311281
Bangladesh,BGD,1983,11.1810665
Bangladesh,BGD,1984,4.3554873
Bangladesh,BGD,1985,5.9363713
Bangladesh,BGD,1986,8.754239
Bangladesh,BGD,1987,13.477642
Bangladesh,BGD,1988,13.5853615
Bangladesh,BGD,1989,13.85395
Bangladesh,BGD,1990,30.542793
Bangladesh,BGD,1991,9.577786
Bangladesh,BGD,1992,8.828473
Bangladesh,BGD,1993,3.2287917
Bangladesh,BGD,1994,2.966373
Bangladesh,BGD,1995,31.680904
Bangladesh,BGD,1996,17.068354
Bangladesh,BGD,1997,30.769281
Bangladesh,BGD,1998,8.69455
Bangladesh,BGD,1999,4.2189364
Bangladesh,BGD,2000,29.695297
Bangladesh,BGD,2001,30.902456
Bangladesh,BGD,2002,31.67692
Bangladesh,BGD,2003,29.76579
Bangladesh,BGD,2004,29.31731
Bangladesh,BGD,2005,59.242363
Bangladesh,BGD,2006,88.929214
Bangladesh,BGD,2007,71.8169
Bangladesh,BGD,2008,74.92756
Bangladesh,BGD,2009,92.80298
Bangladesh,BGD,2010,58.465527
Bangladesh,BGD,2011,85.98266
Bangladesh,BGD,2012,70.0708
Bangladesh,BGD,2013,95.82806
Bangladesh,BGD,2014,59.957474
Bangladesh,BGD,2015,194.08864
Bangladesh,BGD,2016,144.16797
Bangladesh,BGD,2017,155.24147
Bangladesh,BGD,2018,174.53654
Bangladesh,BGD,2019,290.39395
Bangladesh,BGD,2020,312.66595
Bangladesh,BGD,2021,249.83418
Bangladesh,BGD,2022,291.74185
Belarus,BLR,1985,2478.2236
Belarus,BLR,1986,2692.88
Belarus,BLR,1987,2600.6772
Belarus,BLR,1988,2769.2832
Belarus,BLR,1989,2704.4011
Belarus,BLR,1990,2369.4814
Belarus,BLR,1991,2244.5984
Belarus,BLR,1992,1866.2043
Belarus,BLR,1993,1602.0305
Belarus,BLR,1994,1122.9891
Belarus,BLR,1995,1058.1376
Belarus,BLR,1996,1287.2732
Belarus,BLR,1997,1361.1412
Belarus,BLR,1998,1213.019
Belarus,BLR,1999,1130.7856
Belarus,BLR,2000,1128.2345
Belarus,BLR,2001,814.4643
Belarus,BLR,2002,773.2753
Belarus,BLR,2003,732.84906
Belarus,BLR,2004,722.6145
Belarus,BLR,2005,803.1928
Belarus,BLR,2006,723.53485
Belarus,BLR,2007,822.3318
Belarus,BLR,2008,769.59393
Belarus,BLR,2009,735.4981
Belarus,BLR,2010,771.4541
Belarus,BLR,2011,929.08527
Belarus,BLR,2012,948.9979
Belarus,BLR,2013,1007.5479
Belarus,BLR,2014,999.24835
Belarus,BLR,2015,887.9679
Belarus,BLR,2016,975.26514
Belarus,BLR,2017,1008.7131
Belarus,BLR,2018,1514.9894
Belarus,BLR,2019,1598.9193
Belarus,BLR,2020,1010.4387
Belarus,BLR,2021,1033.3287
Belarus,BLR,2022,1124.4541
Belgium,BEL,1965,23686.25
Belgium,BEL,1966,21484.105
Belgium,BEL,1967,20976.61
Belgium,BEL,1968,21563.271
Belgium,BEL,1969,20922.45
Belgium,BEL,1970,19641.406
Belgium,BEL,1971,16202.206
Belgium,BEL,1972,15420.504
Belgium,BEL,1973,12903.781
Belgium,BEL,1974,13772.343
Belgium,BEL,1975,10270.873
Belgium,BEL,1976,10692.52
Belgium,BEL,1977,10830.905
Belgium,BEL,1978,11075.693
Belgium,BEL,1979,12322.566
Belgium,BEL,1980,12403.565
Belgium,BEL,1981,12829.924
Belgium,BEL,1982,12832.118
Belgium,BEL,1983,10940.031
Belgium,BEL,1984,12678.1045
Belgium,BEL,1985,12633.589
Belgium,BEL,1986,10771.781
Belgium,BEL,1987,10706.134
Belgium,BEL,1988,10799.416
Belgium,BEL,1989,11324.606
Belgium,BEL,1990,12413.365
Belgium,BEL,1991,11841.412
Belgium,BEL,1992,10566.638
Belgium,BEL,1993,9982.202
Belgium,BEL,1994,10702.524
Belgium,BEL,1995,10195.871
Belgium,BEL,1996,9730.8545
Belgium,BEL,1997,9055.97
Belgium,BEL,1998,8978.401
Belgium,BEL,1999,7839.3916
Belgium,BEL,2000,8639.967
Belgium,BEL,2001,8194.043
Belgium,BEL,2002,6992.992
Belgium,BEL,2003,6733.838
Belgium,BEL,2004,6231.187
Belgium,BEL,2005,5692.2954
Belgium,BEL,2006,5582.246
Belgium,BEL,2007,5067.417
Belgium,BEL,2008,4970.397
Belgium,BEL,2009,3179.7046
Belgium,BEL,2010,4008.1548
Belgium,BEL,2011,3746.7986
Belgium,BEL,2012,3504.8638
Belgium,BEL,2013,3684.2866
Belgium,BEL,2014,3549.5872
Belgium,BEL,2015,3444.1367
Belgium,BEL,2016,3253.5088
Belgium,BEL,2017,3168.3528
Belgium,BEL,2018,3133.4092
Belgium,BEL,2019,3124.2344
Belgium,BEL,2020,2418.0403
Belgium,BEL,2021,2665.2378
Belgium,BEL,2022,2744.6348
Brazil,BRA,1965,238.44427
Brazil,BRA,1966,251.37477
Brazil,BRA,1967,252.98094
Brazil,BRA,1968,242.60028
Brazil,BRA,1969,264.02466
Brazil,BRA,1970,294.12503
Brazil,BRA,1971,288.88846
Brazil,BRA,1972,296.814
Brazil,BRA,1973,284.7443
Brazil,BRA,1974,294.93317
Brazil,BRA,1975,342.45697
Brazil,BRA,1976,356.97406
Brazil,BRA,1977,442.21594
Brazil,BRA,1978,496.59555
Brazil,BRA,1979,526.832
Brazil,BRA,1980,561.3351
Brazil,BRA,1981,536.54144
Brazil,BRA,1982,554.34155
Brazil,BRA,1983,609.5466
Brazil,BRA,1984,736.3672
Brazil,BRA,1985,852.0641
Brazil,BRA,1986,844.95605
Brazil,BRA,1987,867.2564
Brazil,BRA,1988,869.29004
Brazil,BRA,1989,846.54443
Brazil,BRA,1990,740.6504
Brazil,BRA,1991,834.5279
Brazil,BRA,1992,796.5323
Brazil,BRA,1993,807.47015
Brazil,BRA,1994,815.8234
Brazil,BRA,1995,842.30524
Brazil,BRA,1996,855.94794
Brazil,BRA,1997,848.259
Brazil,BRA,1998,818.75806
Brazil,BRA,1999,817.40063
Brazil,BRA,2000,859.60254
Brazil,BRA,2001,834.89386
Brazil,BRA,2002,797.94446
Brazil,BRA,2003,818.1532
Brazil,BRA,2004,848.0681
Brazil,BRA,2005,808.81555
Brazil,BRA,2006,788.9706
Brazil,BRA,2007,827.50903
Brazil,BRA,2008,831.1123
Brazil,BRA,2009,664.2442
Brazil,BRA,2010,856.6062
Brazil,BRA,2011,906.591
Brazil,BRA,2012,889.09766
Brazil,BRA,2013,950.05505
Brazil,BRA,2014,1001.52374
Brazil,BRA,2015,998.9902
Brazil,BRA,2016,895.0499
Brazil,BRA,2017,936.5471
Brazil,BRA,2018,908.7005
Brazil,BRA,2019,847.62463
Brazil,BRA,2020,765.1766
Brazil,BRA,2021,923.3984
Brazil,BRA,2022,755.4648
Bulgaria,BGR,1965,8457.586
Bulgaria,BGR,1966,8654.372
Bulgaria,BGR,1967,9329.19
Bulgaria,BGR,1968,10052.896
Bulgaria,BGR,1969,10018.045
Bulgaria,BGR,1970,10868.539
Bulgaria,BGR,1971,10649.079
Bulgaria,BGR,1972,10907.949
Bulgaria,BGR,1973,10925.182
Bulgaria,BGR,1974,10669.469
Bulgaria,BGR,1975,11122.102
Bulgaria,BGR,1976,10319.081
Bulgaria,BGR,1977,10239.354
Bulgaria,BGR,1978,10889.651
Bulgaria,BGR,1979,11208.269
Bulgaria,BGR,1980,11748.361
Bulgaria,BGR,1981,11932.568
Bulgaria,BGR,1982,12547.271
Bulgaria,BGR,1983,12518.904
Bulgaria,BGR,1984,12562.154
Bulgaria,BGR,1985,13144.115
Bulgaria,BGR,1986,13548.563
Bulgaria,BGR,1987,13577.015
Bulgaria,BGR,1988,12691.118
Bulgaria,BGR,1989,12999.223
Bulgaria,BGR,1990,10955.788
Bulgaria,BGR,1991,9844.651
Bulgaria,BGR,1992,10415.71
Bulgaria,BGR,1993,11288.314
Bulgaria,BGR,1994,10410.178
Bulgaria,BGR,1995,10498.527
Bulgaria,BGR,1996,10548.652
Bulgaria,BGR,1997,12147.564
Bulgaria,BGR,1998,11687.844
Bulgaria,BGR,1999,9709.676
Bulgaria,BGR,2000,9038.829
Bulgaria,BGR,2001,10383.296
Bulgaria,BGR,2002,9634.07
Bulgaria,BGR,2003,10863.993
Bulgaria,BGR,2004,10450.486
Bulgaria,BGR,2005,10301.684
Bulgaria,BGR,2006,10526.571
Bulgaria,BGR,2007,11914.642
Bulgaria,BGR,2008,11422.257
Bulgaria,BGR,2009,9665.478
Bulgaria,BGR,2010,10543.219
Bulgaria,BGR,2011,12480.8125
Bulgaria,BGR,2012,10740.416
Bulgaria,BGR,2013,9302.114
Bulgaria,BGR,2014,10017.667
Bulgaria,BGR,2015,10430.137
Bulgaria,BGR,2016,9139.508
Bulgaria,BGR,2017,9885.282
Bulgaria,BGR,2018,8914.342
Bulgaria,BGR,2019,8387.48
Bulgaria,BGR,2020,6926.6143
Bulgaria,BGR,2021,8845.329
Bulgaria,BGR,2022,10726.563
Canada,CAN,1965,9141.532
Canada,CAN,1966,8798.217
Canada,CAN,1967,8566.335
Canada,CAN,1968,9161.209
Canada,CAN,1969,8717.826
Canada,CAN,1970,9184.814
Canada,CAN,1971,8549.015
Canada,CAN,1972,7946.021
Canada,CAN,1973,8081.864
Canada,CAN,1974,8099.8574
Canada,CAN,1975,7769.838
Canada,CAN,1976,9078.915
Canada,CAN,1977,11467.526
Canada,CAN,1978,9332.077
Canada,CAN,1979,8742.986
Canada,CAN,1980,10521.235
Canada,CAN,1981,10610.879
Canada,CAN,1982,11084.778
Canada,CAN,1983,11478.978
Canada,CAN,1984,12665.822
Canada,CAN,1985,12060.498
Canada,CAN,1986,11061.503
Canada,CAN,1987,11744.365
Canada,CAN,1988,12434.002
Canada,CAN,1989,12212.353
Canada,CAN,1990,11411.241
Canada,CAN,1991,10904.4375
Canada,CAN,1992,10978.308
Canada,CAN,1993,9638.206
Canada,CAN,1994,10108.942
Canada,CAN,1995,10455.43
Canada,CAN,1996,10560.517
Canada,CAN,1997,10930.59
Canada,CAN,1998,11584.606
Canada,CAN,1999,11042.524
Canada,CAN,2000,11575.944
Canada,CAN,2001,11906.132
Canada,CAN,2002,11853.223
Canada,CAN,2003,11712.962
Canada,CAN,2004,10963.204
Canada,CAN,2005,10812.824
Canada,CAN,2006,10372.395
Canada,CAN,2007,10734.733
Canada,CAN,2008,10091.661
Canada,CAN,2009,8337.173
Canada,CAN,2010,8449.835
Canada,CAN,2011,7537.863
Canada,CAN,2012,7073.9824
Canada,CAN,2013,6825.774
Canada,CAN,2014,6428.521
Canada,CAN,2015,6407.6587
Canada,CAN,2016,5900.776
Canada,CAN,2017,6062.3384
Canada,CAN,2018,4906.745
Canada,CAN,2019,4535.3647
Canada,CAN,2020,3916.8667
Canada,CAN,2021,3620.8945
Canada,CAN,2022,2788.582
Chile,CHL,1965,1506.2854
Chile,CHL,1966,1523.3064
Chile,CHL,1967,1496.4182
Chile,CHL,1968,1470.3679
Chile,CHL,1969,1445.2738
Chile,CHL,1970,1519.4048
Chile,CHL,1971,1443.2117
Chile,CHL,1972,1173.8024
Chile,CHL,1973,1254.6322
Chile,CHL,1974,1170.4683
Chile,CHL,1975,920.3843
Chile,CHL,1976,914.9109
Chile,CHL,1977,970.0621
Chile,CHL,1978,931.4229
Chile,CHL,1979,1015.43463
Chile,CHL,1980,1105.2217
Chile,CHL,1981,1087.2881
Chile,CHL,1982,714.1066
Chile,CHL,1983,843.85706
Chile,CHL,1984,1122.0468
Chile,CHL,1985,1106.7299
Chile,CHL,1986,1035.2639
Chile,CHL,1987,1050.2213
Chile,CHL,1988,1440.4266
Chile,CHL,1989,1915.209
Chile,CHL,1990,2270.2375
Chile,CHL,1991,1834.9781
Chile,CHL,1992,1561.2651
Chile,CHL,1993,1550.873
Chile,CHL,1994,1801.868
Chile,CHL,1995,1914.7778
Chile,CHL,1996,2617.276
Chile,CHL,1997,3362.5977
Chile,CHL,1998,3124.2632
Chile,CHL,1999,3185.901
Chile,CHL,2000,2433.8315
Chile,CHL,2001,1888.3424
Chile,CHL,2002,1882.7295
Chile,CHL,2003,1781.3373
Chile,CHL,2004,2042.9191
Chile,CHL,2005,1982.6576
Chile,CHL,2006,2451.149
Chile,CHL,2007,2880.8733
Chile,CHL,2008,3050.0034
Chile,CHL,2009,2759.8367
Chile,CHL,2010,3071.551
Chile,CHL,2011,3900.5566
Chile,CHL,2012,4503.516
Chile,CHL,2013,5013.607
Chile,CHL,2014,5006.9126
Chile,CHL,2015,4759.612
Chile,CHL,2016,4770.0234
Chile,CHL,2017,4882.776
Chile,CHL,2018,4628.6074
Chile,CHL,2019,4573.894
Chile,CHL,2020,3789.874
Chile,CHL,2021,4160.9985
Chile,CHL,2022,3120.2402
China,CHN,1965,1838.3798
China,CHN,1966,1916.0304
China,CHN,1967,1662.7246
China,CHN,1968,1609.391
China,CHN,1969,1892.3777
China,CHN,1970,2345.9802
China,CHN,1971,2638.3442
China,CHN,1972,2726.9512
China,CHN,1973,2703.723
China,CHN,1974,2622.469
China,CHN,1975,2904.7524
China,CHN,1976,2930.1
China,CHN,1977,3178.0164
China,CHN,1978,3443.6836
China,CHN,1979,3514.1062
China,CHN,1980,3602.5225
China,CHN,1981,3529.8684
China,CHN,1982,3675.283
China,CHN,1983,3875.729
China,CHN,1984,4154.7417
China,CHN,1985,4467.1626
China,CHN,1986,4594.1357
China,CHN,1987,4897.8735
China,CHN,1988,5171.858
China,CHN,1989,5330.4155
China,CHN,1990,5317.2354
China,CHN,1991,5495.7144
China,CHN,1992,5686.2817
China,CHN,1993,5996.0054
China,CHN,1994,6329.621
China,CHN,1995,6351.341
China,CHN,1996,6590.7324
China,CHN,1997,6408.065
China,CHN,1998,6313.3535
China,CHN,1999,6451.185
China,CHN,2000,6495.8564
China,CHN,2001,6785.1694
China,CHN,2002,7391.1035
China,CHN,2003,8754.203
China,CHN,2004,10144.286
China,CHN,2005,11805.695
China,CHN,2006,12884.437
China,CHN,2007,13941.527
China,CHN,2008,14070.352
China,CHN,2009,14640.164
China,CHN,2010,15087.28
China,CHN,2011,16316.91
China,CHN,2012,16407.875
China,CHN,2013,16642.777
China,CHN,2014,16463.236
China,CHN,2015,16021.233
China,CHN,2016,15461.83
China,CHN,2017,15539.826
China,CHN,2018,15773.501
China,CHN,2019,16121.257
China,CHN,2020,16423.652
China,CHN,2021,17052.799
China,CHN,2022,17224.002
Colombia,COL,1965,1281.6292
Colombia,COL,1966,1245.139
Colombia,COL,1967,1328.6985
Colombia,COL,1968,1178.0691
Colombia,COL,1969,1225.6053
Colombia,COL,1970,1247.8245
Colombia,COL,1971,947.7178
Colombia,COL,1972,962.5272
Colombia,COL,1973,958.4308
Colombia,COL,1974,1133.615
Colombia,COL,1975,1127.3661
Colombia,COL,1976,1079.1495
Colombia,COL,1977,1082.2579
Colombia,COL,1978,1069.3982
Colombia,COL,1979,1054.445
Colombia,COL,1980,1080.6421
